"frameCount";"StaticqueueDensity";"currentNoOfBlobs"
"1354";"10";"2"
"1355";"12";"0"
"1356";"10";"2"
"1357";"10";"2"
"1358";"12";"0"
"1359";"10";"2"
"1360";"11";"1"
"1361";"12";"0"
"1362";"9";"3"
"1363";"10";"2"
"1364";"12";"0"
"1365";"11";"1"
"1366";"11";"1"
"1367";"12";"0"
"1368";"11";"1"
"1369";"10";"2"
"1370";"12";"0"
"1371";"11";"1"
"1372";"11";"1"
"1373";"12";"0"
"1374";"12";"0"
"1375";"12";"0"
"1376";"12";"0"
"1377";"12";"0"
"1378";"12";"0"
"1379";"12";"0"
"1380";"12";"0"
"1381";"12";"0"
"1382";"12";"0"
"1383";"11";"1"
"1384";"12";"0"
"1385";"12";"0"
"1386";"11";"1"
"1387";"12";"0"
"1388";"12";"0"
"1389";"11";"1"
"1390";"12";"0"
"1391";"12";"0"
"1392";"12";"0"
"1393";"11";"1"
"1394";"12";"0"
"1395";"11";"1"
"1396";"12";"0"
"1397";"12";"0"
"1398";"12";"0"
"1399";"11";"1"
"1400";"12";"0"
"1401";"12";"0"
"1402";"12";"0"
"1403";"12";"0"
"1404";"12";"0"
"1405";"12";"0"
"1406";"12";"0"
"1407";"11";"1"
"1408";"11";"1"
"1409";"12";"0"
"1410";"11";"1"
"1411";"11";"1"
"1412";"12";"0"
"1413";"11";"1"
"1414";"11";"1"
"1415";"12";"0"
"1416";"11";"1"
"1417";"11";"1"
"1418";"12";"0"
"1419";"11";"1"
"1420";"11";"1"
"1421";"11";"1"
"1422";"11";"1"
"1423";"11";"1"
"1424";"11";"1"
"1425";"11";"1"
"1426";"11";"1"
"1427";"11";"1"
"1428";"10";"2"
"1429";"11";"1"
"1430";"9";"3"
"1431";"10";"2"
"1432";"8";"4"
"1433";"10";"2"
"1434";"8";"4"
"1435";"9";"3"
"1436";"10";"2"
"1437";"7";"5"
"1438";"9";"3"
"1439";"9";"3"
"1440";"7";"7"
"1441";"9";"5"
"1442";"11";"3"
"1443";"7";"7"
"1444";"9";"5"
"1445";"11";"3"
"1446";"7";"7"
"1447";"8";"6"
"1448";"11";"3"
"1449";"8";"6"
"1450";"6";"11"
"1451";"12";"5"
"1452";"9";"8"
"1453";"6";"12"
"1454";"10";"8"
"1455";"6";"13"
"1456";"7";"12"
"1457";"12";"7"
"1458";"6";"14"
"1459";"8";"12"
"1460";"13";"7"
"1461";"7";"13"
"1462";"6";"14"
"1463";"9";"11"
"1464";"6";"15"
"1465";"6";"15"
"1466";"13";"8"
"1467";"7";"14"
"1468";"6";"16"
"1469";"13";"8"
"1470";"6";"16"
"1471";"6";"16"
"1472";"13";"9"
"1473";"6";"16"
"1474";"8";"14"
"1475";"14";"8"
"1476";"6";"16"
"1477";"10";"12"
"1478";"14";"8"
"1479";"10";"12"
"1480";"11";"11"
"1481";"12";"10"
"1482";"10";"12"
"1483";"13";"9"
"1484";"14";"6"
"1485";"7";"13"
"1486";"8";"12"
"1487";"8";"12"
"1488";"6";"14"
"1489";"7";"13"
"1490";"11";"9"
"1491";"6";"14"
"1492";"7";"13"
"1493";"11";"9"
"1494";"9";"11"
"1495";"10";"10"
"1496";"12";"6"
"1497";"7";"11"
"1498";"8";"10"
"1499";"10";"8"
"1500";"8";"10"
"1501";"8";"10"
"1502";"13";"5"
"1503";"8";"10"
"1504";"7";"11"
"1505";"10";"8"
"1506";"4";"17"
"1507";"7";"14"
"1508";"14";"4"
"1509";"4";"15"
"1510";"6";"13"
"1511";"13";"6"
"1512";"3";"16"
"1513";"5";"14"
"1514";"12";"7"
"1515";"6";"13"
"1516";"6";"13"
"1517";"13";"6"
"1518";"5";"14"
"1519";"6";"13"
"1520";"13";"5"
"1521";"3";"15"
"1522";"5";"13"
"1523";"12";"6"
"1524";"5";"13"
"1525";"2";"16"
"1526";"13";"5"
"1527";"2";"16"
"1528";"4";"14"
"1529";"14";"3"
"1530";"4";"13"
"1531";"1";"16"
"1532";"11";"6"
"1533";"2";"15"
"1534";"4";"13"
"1535";"10";"7"
"1536";"3";"14"
"1537";"3";"14"
"1538";"9";"8"
"1539";"5";"12"
"1540";"7";"10"
"1541";"3";"14"
"1542";"3";"14"
"1543";"5";"12"
"1544";"6";"11"
"1545";"2";"15"
"1546";"3";"14"
"1547";"5";"12"
"1548";"5";"12"
"1549";"0";"17"
"1550";"2";"15"
"1551";"3";"14"
"1552";"0";"18"
"1553";"7";"11"
"1554";"1";"17"
"1555";"4";"14"
"1556";"6";"12"
"1557";"2";"17"
"1558";"2";"17"
"1559";"6";"13"
"1560";"3";"16"
"1561";"3";"16"
"1562";"4";"15"
"1563";"2";"17"
"1564";"1";"18"
"1565";"7";"12"
"1566";"3";"16"
"1567";"4";"16"
"1568";"3";"18"
"1569";"0";"24"
"1570";"8";"15"
"1571";"7";"16"
"1572";"4";"19"
"1573";"10";"12"
"1574";"6";"16"
"1575";"2";"20"
"1576";"7";"15"
"1577";"5";"7"
"1578";"2";"20"
"1579";"2";"21"
"1580";"9";"14"
"1581";"6";"17"
"1582";"7";"16"
"1583";"12";"11"
"1584";"4";"19"
"1585";"6";"17"
"1586";"11";"12"
"1587";"6";"17"
"1588";"8";"15"
"1589";"5";"18"
"1590";"7";"16"
"1591";"5";"19"
"1592";"12";"12"
"1593";"6";"18"
"1594";"8";"16"
"1595";"11";"13"
"1596";"9";"15"
"1597";"11";"12"
"1598";"13";"9"
"1599";"8";"14"
"1600";"8";"14"
"1601";"6";"16"
"1602";"7";"15"
"1603";"10";"12"
"1604";"10";"12"
"1605";"8";"14"
"1606";"8";"14"
"1607";"9";"13"
"1608";"9";"13"
"1609";"7";"15"
"1610";"7";"15"
"1611";"8";"14"
"1612";"8";"14"
"1613";"8";"14"
"1614";"8";"14"
"1615";"8";"14"
"1616";"9";"13"
"1617";"9";"13"
"1618";"9";"12"
"1619";"6";"15"
"1620";"10";"11"
"1621";"8";"13"
"1622";"7";"14"
"1623";"7";"14"
"1624";"8";"13"
"1625";"3";"18"
"1626";"9";"12"
"1627";"10";"11"
"1628";"11";"10"
"1629";"9";"12"
"1630";"8";"13"
"1631";"9";"12"
"1632";"8";"13"
"1633";"7";"14"
"1634";"9";"12"
"1635";"3";"18"
"1636";"0";"21"
"1637";"7";"14"
"1638";"3";"19"
"1639";"1";"21"
"1640";"8";"14"
"1641";"0";"23"
"1642";"0";"23"
"1643";"8";"15"
"1644";"2";"21"
"1645";"1";"23"
"1646";"11";"13"
"1647";"4";"20"
"1648";"5";"19"
"1649";"12";"12"
"1650";"4";"20"
"1651";"4";"20"
"1652";"13";"11"
"1653";"4";"20"
"1654";"3";"21"
"1655";"11";"13"
"1656";"6";"18"
"1657";"8";"16"
"1658";"9";"15"
"1659";"8";"16"
"1660";"7";"17"
"1661";"6";"18"
"1662";"10";"14"
"1663";"8";"16"
"1664";"8";"16"
"1665";"7";"17"
"1666";"7";"17"
"1667";"9";"15"
"1668";"7";"17"
"1669";"8";"16"
"1670";"6";"18"
"1671";"9";"15"
"1672";"10";"14"
"1673";"6";"18"
"1674";"7";"17"
"1675";"8";"16"
"1676";"10";"13"
"1677";"10";"13"
"1678";"10";"13"
"1679";"14";"9"
"1680";"12";"11"
"1681";"11";"12"
"1682";"12";"11"
"1683";"12";"11"
"1684";"13";"10"
"1685";"12";"10"
"1686";"9";"13"
"1687";"8";"14"
"1688";"12";"10"
"1689";"10";"12"
"1690";"11";"11"
"1691";"12";"10"
"1692";"12";"10"
"1693";"11";"11"
"1694";"11";"11"
"1695";"10";"12"
"1696";"9";"13"
"1697";"9";"13"
"1698";"10";"12"
"1699";"10";"12"
"1700";"12";"10"
"1701";"12";"10"
"1702";"12";"10"
"1703";"13";"8"
"1704";"9";"12"
"1705";"12";"9"
"1706";"12";"9"
"1707";"12";"8"
"1708";"12";"8"
"1709";"12";"8"
"1710";"10";"10"
"1711";"9";"11"
"1712";"13";"6"
"1713";"9";"10"
"1714";"7";"12"
"1715";"10";"9"
"1716";"9";"10"
"1717";"11";"8"
"1718";"9";"10"
"1719";"10";"9"
"1720";"9";"10"
"1721";"11";"8"
"1722";"7";"12"
"1723";"6";"13"
"1724";"12";"7"
"1725";"10";"9"
"1726";"6";"13"
"1727";"12";"7"
"1728";"8";"11"
"1729";"10";"9"
"1730";"12";"7"
"1731";"11";"8"
"1732";"10";"9"
"1733";"13";"6"
"1734";"7";"12"
"1735";"7";"12"
"1736";"7";"12"
"1737";"6";"13"
"1738";"7";"12"
"1739";"12";"7"
"1740";"7";"12"
"1741";"8";"11"
"1742";"11";"8"
"1743";"8";"11"
"1744";"6";"13"
"1745";"14";"5"
"1746";"6";"13"
"1747";"8";"11"
"1748";"13";"6"
"1749";"10";"9"
"1750";"8";"11"
"1751";"14";"4"
"1752";"8";"10"
"1753";"5";"13"
"1754";"12";"6"
"1755";"8";"10"
"1756";"5";"13"
"1757";"13";"5"
"1758";"7";"11"
"1759";"3";"15"
"1760";"11";"7"
"1761";"4";"14"
"1762";"5";"13"
"1763";"10";"8"
"1764";"10";"8"
"1765";"11";"7"
"1766";"9";"9"
"1767";"9";"9"
"1768";"6";"12"
"1769";"10";"8"
"1770";"7";"11"
"1771";"9";"9"
"1772";"12";"6"
"1773";"8";"10"
"1774";"9";"9"
"1775";"9";"9"
"1776";"8";"10"
"1777";"8";"10"
"1778";"9";"9"
"1779";"9";"9"
"1780";"9";"9"
"1781";"11";"7"
"1782";"9";"9"
"1783";"8";"10"
"1784";"11";"7"
"1785";"9";"9"
"1786";"6";"13"
"1787";"14";"3"
"1788";"6";"11"
"1789";"8";"9"
"1790";"11";"6"
"1791";"8";"9"
"1792";"8";"9"
"1793";"12";"5"
"1794";"8";"9"
"1795";"8";"9"
"1796";"11";"6"
"1797";"8";"9"
"1798";"8";"9"
"1799";"8";"9"
"1800";"7";"10"
"1801";"8";"9"
"1802";"8";"9"
"1803";"7";"10"
"1804";"6";"11"
"1805";"8";"9"
"1806";"8";"9"
"1807";"8";"9"
"1808";"7";"10"
"1809";"8";"9"
"1810";"6";"11"
"1811";"8";"9"
"1812";"6";"11"
"1813";"7";"10"
"1814";"10";"7"
"1815";"8";"9"
"1816";"9";"8"
"1817";"11";"6"
"1818";"9";"8"
"1819";"7";"10"
"1820";"12";"5"
"1821";"8";"9"
"1822";"8";"9"
"1823";"10";"7"
"1824";"9";"8"
"1825";"9";"8"
"1826";"13";"4"
"1827";"11";"6"
"1828";"9";"8"
"1829";"10";"7"
"1830";"9";"8"
"1831";"10";"7"
"1832";"10";"7"
"1833";"8";"9"
"1834";"7";"10"
"1835";"9";"8"
"1836";"9";"8"
"1837";"9";"8"
"1838";"11";"6"
"1839";"9";"8"
"1840";"9";"8"
"1841";"13";"4"
"1842";"8";"7"
"1843";"10";"5"
"1844";"14";"1"
"1845";"10";"5"
"1846";"10";"5"
"1847";"11";"4"
"1848";"11";"4"
"1849";"11";"4"
"1850";"11";"3"
"1851";"10";"4"
"1852";"11";"3"
"1853";"12";"2"
"1854";"11";"3"
"1855";"7";"7"
"1856";"11";"3"
"1857";"9";"5"
"1858";"9";"5"
"1859";"7";"7"
"1860";"7";"7"
"1861";"7";"7"
"1862";"9";"5"
"1863";"8";"6"
"1864";"5";"9"
"1865";"9";"5"
"1866";"8";"6"
"1867";"9";"5"
"1868";"6";"8"
"1869";"9";"5"
"1870";"8";"6"
"1871";"4";"10"
"1872";"6";"8"
"1873";"6";"8"
"1874";"2";"12"
"1875";"5";"9"
"1876";"2";"14"
"1877";"3";"13"
"1878";"3";"13"
"1879";"4";"12"
"1880";"1";"16"
"1881";"6";"11"
"1882";"5";"12"
"1883";"5";"12"
"1884";"4";"13"
"1885";"4";"13"
"1886";"4";"13"
"1887";"4";"13"
"1888";"6";"11"
"1889";"2";"15"
"1890";"1";"16"
"1891";"0";"18"
"1892";"5";"13"
"1893";"4";"14"
"1894";"5";"13"
"1895";"4";"14"
"1896";"7";"11"
"1897";"9";"9"
"1898";"10";"8"
"1899";"6";"12"
"1900";"8";"10"
"1901";"5";"13"
"1902";"6";"12"
"1903";"6";"12"
"1904";"10";"8"
"1905";"9";"9"
"1906";"7";"11"
"1907";"8";"10"
"1908";"11";"7"
"1909";"10";"8"
"1910";"7";"11"
"1911";"9";"9"
"1912";"10";"8"
"1913";"11";"7"
"1914";"11";"7"
"1915";"10";"8"
"1916";"10";"8"
"1917";"12";"6"
"1918";"10";"8"
"1919";"11";"7"
"1920";"9";"9"
"1921";"8";"10"
"1922";"11";"7"
"1923";"11";"7"
"1924";"11";"7"
"1925";"14";"4"
"1926";"11";"6"
"1927";"10";"7"
"1928";"13";"4"
"1929";"11";"6"
"1930";"12";"5"
"1931";"13";"3"
"1932";"10";"6"
"1933";"12";"4"
"1934";"13";"3"
"1935";"12";"4"
"1936";"13";"3"
"1937";"13";"3"
"1938";"12";"4"
"1939";"13";"3"
"1940";"14";"1"
"1941";"13";"2"
"1942";"14";"1"
"1943";"14";"1"
"1944";"14";"1"
"1945";"14";"0"
"1946";"14";"0"
"1947";"13";"1"
"1948";"13";"1"
"1949";"14";"0"
"1950";"14";"0"
"1951";"14";"0"
"1952";"14";"0"
"1953";"14";"0"
"1954";"13";"1"
"1955";"14";"0"
"1956";"13";"1"
"1957";"13";"1"
"1958";"14";"0"
"1959";"14";"0"
"1960";"14";"0"
"1961";"14";"0"
"1962";"13";"1"
"1963";"12";"2"
"1964";"13";"1"
"1965";"13";"1"
"1966";"14";"0"
"1967";"14";"0"
"1968";"14";"0"
"1969";"14";"0"
"1970";"14";"0"
"1971";"14";"0"
"1972";"14";"0"
"1973";"14";"0"
"1974";"14";"0"
"1975";"13";"1"
"1976";"14";"0"
"1977";"13";"1"
"1978";"12";"2"
"1979";"14";"0"
"1980";"12";"2"
"1981";"13";"1"
"1982";"14";"0"
"1983";"12";"2"
"1984";"13";"1"
"1985";"13";"1"
"1986";"14";"0"
"1987";"13";"1"
"1988";"14";"0"
"1989";"13";"1"
"1990";"14";"0"
"1991";"14";"0"
"1992";"14";"0"
"1993";"13";"1"
"1994";"14";"0"
"1995";"13";"1"
"1996";"13";"1"
"1997";"14";"0"
"1998";"12";"2"
"1999";"12";"2"
"2000";"11";"3"
"2001";"11";"3"
"2002";"11";"3"
"2003";"11";"3"
"2004";"8";"6"
"2005";"7";"7"
"2006";"9";"5"
"2007";"9";"5"
"2008";"7";"7"
"2009";"9";"5"
"2010";"5";"9"
"2011";"7";"7"
"2012";"5";"9"
"2013";"6";"8"
"2014";"6";"8"
"2015";"4";"10"
"2016";"8";"6"
"2017";"4";"10"
"2018";"6";"8"
"2019";"6";"8"
"2020";"7";"7"
"2021";"8";"6"
"2022";"4";"10"
"2023";"6";"8"
"2024";"9";"5"
"2025";"5";"9"
"2026";"9";"5"
"2027";"11";"3"
"2028";"9";"5"
"2029";"9";"5"
"2030";"9";"5"
"2031";"10";"4"
"2032";"9";"5"
"2033";"11";"3"
"2034";"11";"3"
"2035";"10";"4"
"2036";"11";"3"
"2037";"11";"3"
"2038";"11";"3"
"2039";"11";"3"
"2040";"9";"5"
"2041";"10";"4"
"2042";"12";"2"
"2043";"10";"4"
"2044";"10";"4"
"2045";"12";"2"
"2046";"12";"2"
"2047";"12";"2"
"2048";"13";"1"
"2049";"11";"3"
"2050";"12";"2"
"2051";"13";"1"
"2052";"13";"1"
"2053";"11";"3"
"2054";"13";"1"
"2055";"12";"2"
"2056";"12";"2"
"2057";"13";"1"
"2058";"14";"0"
"2059";"13";"1"
"2060";"14";"0"
"2061";"12";"2"
"2062";"11";"3"
"2063";"14";"0"
"2064";"13";"1"
"2065";"12";"2"
"2066";"13";"1"
"2067";"12";"2"
"2068";"11";"3"
"2069";"14";"0"
"2070";"12";"2"
"2071";"11";"3"
"2072";"12";"2"
"2073";"12";"2"
"2074";"13";"1"
"2075";"13";"1"
"2076";"13";"1"
"2077";"13";"1"
"2078";"14";"0"
"2079";"13";"1"
"2080";"12";"2"
"2081";"13";"1"
"2082";"12";"2"
"2083";"12";"2"
"2084";"14";"0"
"2085";"12";"2"
"2086";"14";"0"
"2087";"12";"2"
"2088";"13";"1"
"2089";"12";"2"
"2090";"13";"1"
"2091";"13";"1"
"2092";"12";"2"
"2093";"13";"1"
"2094";"13";"1"
"2095";"13";"1"
"2096";"13";"1"
"2097";"13";"1"
"2098";"10";"4"
"2099";"12";"2"
"2100";"10";"4"
"2101";"12";"2"
"2102";"11";"3"
"2103";"12";"2"
"2104";"11";"3"
"2105";"12";"2"
"2106";"12";"2"
"2107";"11";"3"
"2108";"10";"4"
"2109";"11";"3"
"2110";"11";"3"
"2111";"12";"2"
"2112";"12";"2"
"2113";"12";"2"
"2114";"11";"3"
"2115";"11";"3"
"2116";"10";"4"
"2117";"12";"2"
"2118";"10";"4"
"2119";"10";"4"
"2120";"10";"4"
"2121";"8";"6"
"2122";"7";"7"
"2123";"7";"7"
"2124";"6";"8"
"2125";"5";"9"
"2126";"8";"6"
"2127";"8";"6"
"2128";"6";"8"
"2129";"7";"7"
"2130";"5";"9"
"2131";"5";"9"
"2132";"5";"9"
"2133";"2";"12"
"2134";"3";"11"
"2135";"6";"8"
"2136";"7";"7"
"2137";"9";"5"
"2138";"7";"7"
"2139";"9";"5"
"2140";"7";"7"
"2141";"7";"7"
"2142";"8";"6"
"2143";"6";"8"
"2144";"8";"6"
"2145";"8";"6"
"2146";"10";"4"
"2147";"10";"4"
"2148";"9";"5"
"2149";"9";"5"
"2150";"10";"4"
"2151";"8";"6"
"2152";"9";"5"
"2153";"10";"4"
"2154";"10";"4"
"2155";"7";"7"
"2156";"8";"6"
"2157";"6";"8"
"2158";"8";"6"
"2159";"8";"6"
"2160";"10";"4"
"2161";"9";"5"
"2162";"10";"4"
"2163";"9";"5"
"2164";"7";"7"
"2165";"8";"6"
"2166";"9";"5"
"2167";"9";"5"
"2168";"7";"7"
"2169";"10";"4"
"2170";"10";"4"
"2171";"9";"5"
"2172";"11";"3"
"2173";"10";"4"
"2174";"9";"5"
"2175";"10";"4"
"2176";"10";"4"
"2177";"10";"4"
"2178";"11";"3"
"2179";"10";"4"
"2180";"13";"1"
"2181";"12";"2"
"2182";"11";"3"
"2183";"13";"1"
"2184";"13";"1"
"2185";"13";"1"
"2186";"13";"1"
"2187";"12";"2"
"2188";"13";"1"
"2189";"12";"2"
"2190";"13";"1"
"2191";"13";"1"
"2192";"14";"0"
"2193";"12";"2"
"2194";"12";"2"
"2195";"14";"0"
"2196";"13";"1"
"2197";"13";"1"
"2198";"14";"0"
"2199";"13";"1"
"2200";"12";"2"
"2201";"13";"1"
"2202";"13";"1"
"2203";"13";"1"
"2204";"14";"0"
"2205";"12";"2"
"2206";"12";"2"
"2207";"13";"1"
"2208";"12";"2"
"2209";"13";"1"
"2210";"12";"2"
"2211";"13";"1"
"2212";"13";"1"
"2213";"13";"1"
"2214";"13";"1"
"2215";"13";"1"
"2216";"13";"1"
"2217";"13";"1"
"2218";"13";"1"
"2219";"13";"1"
"2220";"11";"3"
"2221";"12";"2"
"2222";"13";"1"
"2223";"13";"1"
"2224";"13";"1"
"2225";"13";"1"
"2226";"13";"1"
"2227";"12";"2"
"2228";"13";"1"
"2229";"13";"1"
"2230";"13";"1"
"2231";"14";"0"
"2232";"13";"1"
"2233";"13";"1"
"2234";"13";"1"
"2235";"13";"1"
"2236";"12";"2"
"2237";"13";"1"
"2238";"13";"1"
"2239";"12";"2"
"2240";"13";"1"
"2241";"13";"1"
"2242";"12";"2"
"2243";"13";"1"
"2244";"12";"2"
"2245";"13";"1"
"2246";"13";"1"
"2247";"13";"1"
"2248";"13";"1"
"2249";"13";"1"
"2250";"13";"1"
"2251";"13";"1"
"2252";"13";"1"
"2253";"12";"2"
"2254";"12";"2"
"2255";"12";"2"
"2256";"12";"2"
"2257";"13";"1"
"2258";"13";"1"
"2259";"13";"1"
"2260";"13";"1"
"2261";"12";"2"
"2262";"13";"1"
"2263";"12";"2"
"2264";"13";"1"
"2265";"13";"1"
"2266";"13";"1"
"2267";"13";"1"
"2268";"12";"2"
"2269";"12";"2"
"2270";"12";"2"
"2271";"11";"3"
"2272";"11";"3"
"2273";"10";"4"
"2274";"11";"3"
"2275";"10";"4"
"2276";"11";"3"
"2277";"11";"3"
"2278";"11";"3"
"2279";"11";"3"
"2280";"11";"3"
"2281";"12";"2"
"2282";"11";"3"
"2283";"12";"2"
"2284";"12";"2"
"2285";"12";"2"
"2286";"11";"3"
"2287";"11";"3"
"2288";"10";"4"
"2289";"12";"2"
"2290";"12";"2"
"2291";"12";"2"
"2292";"12";"2"
"2293";"11";"3"
"2294";"12";"2"
"2295";"12";"2"
"2296";"11";"3"
"2297";"11";"3"
"2298";"11";"3"
"2299";"11";"3"
"2300";"11";"3"
"2301";"10";"4"
"2302";"10";"4"
"2303";"12";"2"
"2304";"12";"2"
"2305";"12";"2"
"2306";"12";"2"
"2307";"11";"3"
"2308";"10";"4"
"2309";"11";"3"
"2310";"10";"4"
"2311";"10";"4"
"2312";"8";"6"
"2313";"10";"4"
"2314";"11";"3"
"2315";"11";"3"
"2316";"11";"3"
"2317";"11";"3"
"2318";"10";"4"
"2319";"10";"4"
"2320";"9";"5"
"2321";"10";"4"
"2322";"11";"3"
"2323";"12";"2"
"2324";"12";"2"
"2325";"12";"2"
"2326";"12";"2"
"2327";"12";"2"
"2328";"12";"2"
"2329";"11";"3"
"2330";"12";"2"
"2331";"12";"2"
"2332";"6";"1"
"2333";"11";"3"
"2334";"12";"2"
"2335";"13";"1"
"2336";"13";"1"
"2337";"13";"1"
"2338";"13";"1"
"2339";"13";"1"
"2340";"13";"1"
"2341";"13";"1"
"2342";"14";"0"
"2343";"14";"0"
"2344";"14";"0"
"2345";"14";"0"
"2346";"13";"1"
"2347";"13";"1"
"2348";"13";"1"
"2349";"13";"1"
"2350";"12";"2"
"2351";"12";"2"
"2352";"11";"3"
"2353";"12";"2"
"2354";"13";"1"
"2355";"11";"3"
"2356";"13";"1"
"2357";"12";"2"
"2358";"9";"5"
"2359";"10";"4"
"2360";"10";"4"
"2361";"10";"4"
"2362";"11";"3"
"2363";"13";"1"
"2364";"10";"4"
"2365";"10";"4"
"2366";"12";"2"
"2367";"11";"3"
"2368";"12";"2"
"2369";"12";"2"
"2370";"12";"2"
"2371";"13";"1"
"2372";"13";"1"
"2373";"13";"1"
"2374";"13";"1"
"2375";"14";"0"
"2376";"14";"0"
"2377";"14";"0"
"2378";"14";"0"
"2379";"14";"0"
"2380";"13";"1"
"2381";"13";"1"
"2382";"13";"1"
"2383";"13";"1"
"2384";"13";"1"
"2385";"13";"1"
"2386";"13";"1"
"2387";"12";"2"
"2388";"11";"3"
"2389";"11";"3"
"2390";"12";"2"
"2391";"9";"5"
"2392";"11";"3"
"2393";"11";"3"
"2394";"10";"4"
"2395";"12";"2"
"2396";"12";"2"
"2397";"10";"4"
"2398";"12";"2"
"2399";"12";"2"
"2400";"11";"3"
"2401";"12";"2"
"2402";"12";"2"
"2403";"11";"3"
"2404";"12";"2"
"2405";"13";"1"
"2406";"13";"1"
"2407";"13";"1"
"2408";"13";"1"
"2409";"14";"0"
"2410";"11";"3"
"2411";"12";"2"
"2412";"14";"0"
"2413";"13";"1"
"2414";"13";"1"
"2415";"14";"0"
"2416";"13";"1"
"2417";"14";"0"
"2418";"14";"0"
"2419";"14";"0"
"2420";"14";"0"
"2421";"14";"0"
"2422";"14";"0"
"2423";"14";"0"
"2424";"14";"0"
"2425";"14";"0"
"2426";"14";"0"
"2427";"14";"0"
"2428";"13";"1"
"2429";"13";"1"
"2430";"13";"1"
"2431";"13";"1"
"2432";"12";"2"
"2433";"13";"1"
"2434";"11";"3"
"2435";"10";"4"
"2436";"10";"4"
"2437";"9";"5"
"2438";"8";"6"
"2439";"10";"4"
"2440";"8";"6"
"2441";"8";"6"
"2442";"10";"4"
"2443";"10";"4"
"2444";"8";"6"
"2445";"11";"3"
"2446";"11";"3"
"2447";"10";"4"
"2448";"11";"3"
"2449";"11";"3"
"2450";"10";"4"
"2451";"12";"2"
"2452";"12";"2"
"2453";"12";"2"
"2454";"12";"2"
"2455";"13";"1"
"2456";"13";"1"
"2457";"13";"1"
"2458";"13";"1"
"2459";"13";"1"
"2460";"13";"1"
"2461";"14";"0"
"2462";"14";"0"
"2463";"14";"0"
"2464";"14";"0"
"2465";"14";"0"
"2466";"14";"0"
"2467";"14";"0"
"2468";"14";"0"
"2469";"14";"0"
"2470";"14";"0"
"2471";"14";"0"
"2472";"13";"1"
"2473";"13";"1"
"2474";"13";"1"
"2475";"13";"1"
"2476";"13";"1"
"2477";"13";"1"
"2478";"13";"1"
"2479";"13";"1"
"2480";"13";"1"
"2481";"10";"4"
"2482";"12";"2"
"2483";"13";"1"
"2484";"11";"3"
"2485";"13";"1"
"2486";"13";"1"
"2487";"11";"3"
"2488";"14";"0"
"2489";"13";"1"
"2490";"12";"2"
"2491";"11";"3"
"2492";"12";"2"
"2493";"11";"3"
"2494";"12";"2"
"2495";"12";"2"
"2496";"12";"2"
"2497";"13";"1"
"2498";"13";"1"
"2499";"13";"1"
"2500";"13";"1"
"2501";"13";"1"
"2502";"14";"0"
"2503";"13";"1"
"2504";"14";"0"
"2505";"14";"0"
"2506";"14";"0"
"2507";"14";"0"
"2508";"14";"0"
"2509";"14";"0"
"2510";"14";"0"
"2511";"12";"2"
"2512";"11";"3"
"2513";"12";"2"
"2514";"10";"4"
"2515";"10";"4"
"2516";"9";"5"
"2517";"10";"4"
"2518";"10";"4"
"2519";"10";"4"
"2520";"10";"4"
"2521";"10";"4"
"2522";"7";"7"
"2523";"10";"4"
"2524";"10";"4"
"2525";"8";"6"
"2526";"10";"4"
"2527";"10";"4"
"2528";"7";"7"
"2529";"10";"4"
"2530";"10";"4"
"2531";"8";"6"
"2532";"10";"4"
"2533";"9";"5"
"2534";"8";"6"
"2535";"10";"4"
"2536";"10";"4"
"2537";"11";"3"
"2538";"11";"3"
"2539";"10";"4"
"2540";"12";"2"
"2541";"11";"3"
"2542";"12";"2"
"2543";"12";"2"
"2544";"12";"2"
"2545";"12";"2"
"2546";"12";"2"
"2547";"13";"1"
"2548";"13";"1"
"2549";"13";"1"
"2550";"13";"1"
"2551";"14";"0"
"2552";"14";"0"
"2553";"14";"0"
"2554";"14";"0"
"2555";"14";"0"
"2556";"14";"0"
"2557";"14";"0"
"2558";"14";"0"
"2559";"14";"0"
"2560";"14";"0"
"2561";"14";"0"
"2562";"14";"0"
"2563";"14";"0"
"2564";"14";"0"
"2565";"14";"0"
"2566";"14";"0"
"2567";"14";"0"
"2568";"14";"0"
"2569";"14";"0"
"2570";"14";"0"
"2571";"14";"0"
"2572";"14";"0"
"2573";"14";"0"
"2574";"14";"0"
"2575";"14";"0"
"2576";"14";"0"
"2577";"14";"0"
"2578";"14";"0"
"2579";"14";"0"
"2580";"14";"0"
"2581";"14";"0"
"2582";"14";"0"
"2583";"14";"0"
"2584";"14";"0"
"2585";"14";"0"
"2586";"14";"0"
"2587";"14";"0"
"2588";"14";"0"
"2589";"14";"0"
"2590";"14";"0"
"2591";"14";"0"
"2592";"14";"0"
"2593";"14";"0"
"2594";"14";"0"
"2595";"14";"0"
"2596";"14";"0"
"2597";"14";"0"
"2598";"14";"0"
"2599";"14";"0"
"2600";"14";"0"
"2601";"14";"0"
"2602";"14";"0"
"2603";"14";"0"
"2604";"14";"0"
"2605";"14";"0"
"2606";"14";"0"
"2607";"14";"0"
"2608";"14";"0"
"2609";"14";"0"
"2610";"14";"0"
"2611";"14";"0"
"2612";"14";"0"
"2613";"14";"0"
"2614";"14";"0"
"2615";"14";"0"
"2616";"14";"0"
"2617";"14";"0"
"2618";"14";"0"
"2619";"14";"0"
"2620";"14";"0"
"2621";"14";"0"
"2622";"14";"0"
"2623";"14";"0"
